"SSS","SST","pH","spCO2_uatm","OmAr","Year","Site","Scenario"
36.4125712712606,28.7194388707479,7.99825433890025,467.572950529071,3.75223025011915,2033,"Puerto_Rico","SSP2_4.5"
36.4232606887817,28.7223170598348,7.99580721060435,471.803735855872,3.74480424440412,2034,"Puerto_Rico","SSP2_4.5"
36.4219198226929,28.7211634318034,7.99401660760244,474.341030853311,3.73378737876801,2035,"Puerto_Rico","SSP2_4.5"
36.4217923482259,28.7058590253194,7.99172671635946,476.62675610457,3.71037667505492,2036,"Puerto_Rico","SSP2_4.5"
36.4304456710815,28.7846673329671,7.9890919526418,479.959024470985,3.70224638488449,2037,"Puerto_Rico","SSP2_4.5"
36.4691998163859,28.8193333943685,7.98619143168132,483.86137708292,3.68977590251834,2038,"Puerto_Rico","SSP2_4.5"
36.4969593683879,28.8914070129395,7.98474435011546,487.022174808369,3.70046575509797,2039,"Puerto_Rico","SSP2_4.5"
36.4922313690186,28.8908937772115,7.98179837067922,490.954056353386,3.67971973508094,2040,"Puerto_Rico","SSP2_4.5"
36.4843819936117,28.8433135350545,7.97976187864939,493.329252146589,3.65628044940792,2041,"Puerto_Rico","SSP2_4.5"
36.4671332041423,28.8439435958862,7.97660342852275,497.340171038667,3.63183033181405,2042,"Puerto_Rico","SSP2_4.5"
36.4965572357178,28.9375425974528,7.97489086786906,499.370689871627,3.63195582275161,2043,"Puerto_Rico","SSP2_4.5"
36.5079666773478,28.9285062154134,7.97315613428752,502.750740493629,3.62694734758934,2044,"Puerto_Rico","SSP2_4.5"
36.5196482340495,28.9794947306315,7.97123670578003,506.782961292934,3.63120270833131,2045,"Puerto_Rico","SSP2_4.5"
36.523411432902,29.0011245409648,7.96876513957977,508.998763144637,3.60882977821049,2046,"Puerto_Rico","SSP2_4.5"
36.502449353536,29.0832297007243,7.96575240294139,513.410435057078,3.59932352744799,2047,"Puerto_Rico","SSP2_4.5"
36.5313707987467,29.0549394289653,7.96378906567891,517.181419027323,3.59117786125529,2048,"Puerto_Rico","SSP2_4.5"
36.5383803049723,29.1103304227193,7.96128582954407,520.405438998811,3.57967663944263,2049,"Puerto_Rico","SSP2_4.5"
36.5349102020264,29.0598481496175,7.95980103810628,522.947467394252,3.56597090426839,2050,"Puerto_Rico","SSP2_4.5"
36.5661532084147,29.1028091112773,7.95736332734426,526.832307364468,3.55966499250166,2051,"Puerto_Rico","SSP2_4.5"
36.5505329767863,29.1460444132487,7.95502618948619,529.631595767064,3.54487101778557,2052,"Puerto_Rico","SSP2_4.5"
36.5710995992025,29.1024731000264,7.9542255004247,531.921250151982,3.5427313938693,2053,"Puerto_Rico","SSP2_4.5"
36.5797548294067,29.1322924296061,7.9520670970281,535.851548595957,3.53789820599256,2054,"Puerto_Rico","SSP2_4.5"
36.5837103525798,29.1694137255351,7.95023997624715,538.735243531576,3.53207152416665,2055,"Puerto_Rico","SSP2_4.5"
36.6180597941081,29.2325148582458,7.94725728034973,542.235530233011,3.51645054525513,2056,"Puerto_Rico","SSP2_4.5"
36.6133368810018,29.2803958257039,7.94417870044708,546.526508299726,3.50013695442999,2057,"Puerto_Rico","SSP2_4.5"
36.5823605855306,29.3140986760457,7.94279905160268,548.966436328056,3.49597251435819,2058,"Puerto_Rico","SSP2_4.5"
36.5787315368652,29.3396857579549,7.94047474861145,553.834384168452,3.49242900867924,2059,"Puerto_Rico","SSP2_4.5"
36.5976006189982,29.3250161806742,7.93966174125671,554.747651292203,3.48434605026807,2060,"Puerto_Rico","SSP2_4.5"
36.6171439488729,29.3372009595235,7.93740526835124,557.51186355047,3.46812829429355,2061,"Puerto_Rico","SSP2_4.5"
36.6447916030884,29.3297696113586,7.93629852930705,560.590410037044,3.47017755035277,2062,"Puerto_Rico","SSP2_4.5"
36.6810178756714,29.3523734410604,7.93435176213582,562.864932792563,3.45799120475026,2063,"Puerto_Rico","SSP2_4.5"
36.6573845545451,29.4167044957479,7.9319988489151,566.429589329443,3.44904721912621,2064,"Puerto_Rico","SSP2_4.5"
36.6471014022827,29.4768069585164,7.93020069599152,569.588587784664,3.44655509117556,2065,"Puerto_Rico","SSP2_4.5"
36.6657791137695,29.4733266830444,7.92902135848999,571.835746443274,3.44201832389636,2066,"Puerto_Rico","SSP2_4.5"
36.6821537017822,29.4184125264486,7.92704184850057,574.653691885024,3.42172928164247,2067,"Puerto_Rico","SSP2_4.5"
36.6785624821981,29.4807397524516,7.9256055355072,577.183649947569,3.42160300144053,2068,"Puerto_Rico","SSP2_4.5"
36.6757526397705,29.4552028973897,7.92459082603455,579.877357060543,3.4182481537267,2069,"Puerto_Rico","SSP2_4.5"
36.7038672765096,29.4940002759298,7.92215549945831,583.320569529716,3.40648842017008,2070,"Puerto_Rico","SSP2_4.5"
36.7022867202759,29.5145567258199,7.92001680533091,586.607366695732,3.39453252777466,2071,"Puerto_Rico","SSP2_4.5"
36.6879008611043,29.5516006151835,7.91904962062836,587.523078407835,3.38845363484616,2072,"Puerto_Rico","SSP2_4.5"
